codigo_entidad,año,mes,mes_str,categoria,provincia,partido,cantidad
00011,2024,1,2024-01,cajero,LA RIOJA,,27
00011,2024,1,2024-01,cajero,MENDOZA,,283
00011,2024,1,2024-01,cajero,MISIONES,,72
00011,2024,1,2024-01,cajero,NEUQUÉN,,35
00011,2024,1,2024-01,cajero,RÍO NEGRO,,78
00011,2024,1,2024-01,cajero,SALTA,,59
00011,2024,1,2024-01,cajero,SAN JUAN,,33
00011,2024,1,2024-01,cajero,SAN LUIS,,80
00011,2024,1,2024-01,cajero,SANTA CRUZ,,54
00011,2024,1,2024-01,cajero,SANTA FE,,215
00011,2024,1,2024-01,cajero,SANTIAGO DEL ESTERO,,34
00011,2024,1,2024-01,cajero,TIERRA DEL FUEGO,,9
00011,2024,1,2024-01,cajero,TUCUMÁN,,62
00011,2024,1,2024-01,dependencia_automatizada,BUENOS AIRES,AZUL,1
00011,2024,1,2024-01,dependencia_automatizada,BUENOS AIRES,LA PLATA,1
00011,2024,1,2024-01,dependencia_automatizada,BUENOS AIRES,PERGAMINO,1
00011,2024,1,2024-01,dependencia_automatizada,BUENOS AIRES,QUILMES,1
00011,2024,1,2024-01,dependencia_automatizada,BUENOS AIRES,SAN ISIDRO,1
00011,2024,1,2024-01,dependencia_automatizada,CABA,,1
00011,2024,1,2024-01,dependencia_automatizada,CATAMARCA,,2
00011,2024,1,2024-01,dependencia_automatizada,CÓRDOBA,,2
00011,2024,1,2024-01,dependencia_automatizada,ENTRE RÍOS,,1
00011,2024,1,2024-01,dependencia_automatizada,JUJUY,,1
00011,2024,1,2024-01,dependencia_automatizada,MENDOZA,,1
00011,2024,1,2024-01,dependencia_automatizada,MISIONES,,1
00011,2024,1,2024-01,dependencia_automatizada,NEUQUÉN,,1
00011,2024,1,2024-01,dependencia_automatizada,SANTA FE,,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,25 DE MAYO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,9 DE JULIO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ADOLFO ALSINA,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ADOLFO GONZALES CHAVES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ALMIRANTE BROWN,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ARRECIFES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,AVELLANEDA,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,AYACUCHO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,AZUL,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BAHIA BLANCA,5
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BALCARCE,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BARADERO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BENITO JUAREZ,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BERAZATEGUI,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BOLIVAR,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BRAGADO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,BRANDSEN,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CAMPANA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CAPITAN SARMIENTO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CARLOS CASARES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CARLOS TEJEDOR,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CARMEN DE ARECO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CASTELLI,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CAÑUELAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CHACABUCO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CHASCOMUS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CHIVILCOY,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,COLON,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CORONEL DE MARINA L. ROSALES,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CORONEL DORREGO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CORONEL PRINGLES,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,CORONEL SUAREZ,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,DAIREAUX,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,DOLORES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ENSENADA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ESCOBAR,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ESTEBAN ECHEVERRIA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,EXALTACION DE LA CRUZ,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,EZEIZA,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,FLORENCIO VARELA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,FLORENTINO AMEGHINO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL ALVARADO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL ARENALES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL BELGRANO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL JUAN MADARIAGA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL LA MADRID,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL PINTO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL PUEYRREDON,6
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL RODRIGUEZ,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL SAN MARTIN,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL VIAMONTE,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GENERAL VILLEGAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,GUAMINI,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,HIPOLITO YRIGOYEN,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,HURLINGHAM,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,JOSE C. PAZ,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,JUNIN,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LA COSTA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LA MATANZA,8
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LA PLATA,7
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LANUS,4
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LAPRIDA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LAS FLORES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LEANDRO N. ALEM,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LINCOLN,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LOBERIA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LOBOS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LOMAS DE ZAMORA,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,LUJAN,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MAIPU,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MALVINAS ARGENTINAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MAR CHIQUITA,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MARCOS PAZ,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MERCEDES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MERLO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MONTE,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MORENO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,MORON,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,NAVARRO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,NECOCHEA,4
00011,2024,1,2024-01,sucursal,BUENOS AIRES,OLAVARRIA,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PATAGONES,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PEHUAJO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PERGAMINO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PILAR,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PINAMAR,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PUAN,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,PUNTA INDIO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,QUILMES,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,RAMALLO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,RAUCH,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,RIVADAVIA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ROJAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ROQUE PEREZ,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAAVEDRA,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SALADILLO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SALLIQUELO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SALTO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN ANDRES DE GILES,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN ANTONIO DE ARECO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN CAYETANO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN FERNANDO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN ISIDRO,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN MIGUEL,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN NICOLAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN PEDRO,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,SAN VICENTE,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TANDIL,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TAPALQUE,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TIGRE,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TORNQUIST,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TRENQUE LAUQUEN,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TRES ARROYOS,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TRES DE FEBRERO,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,TRES LOMAS,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,VICENTE LOPEZ,3
00011,2024,1,2024-01,sucursal,BUENOS AIRES,VILLA GESELL,1
00011,2024,1,2024-01,sucursal,BUENOS AIRES,VILLARINO,2
00011,2024,1,2024-01,sucursal,BUENOS AIRES,ZARATE,2
00011,2024,1,2024-01,sucursal,CABA,,63
00011,2024,1,2024-01,sucursal,CATAMARCA,,11
00011,2024,1,2024-01,sucursal,CHACO,,19
00011,2024,1,2024-01,sucursal,CHUBUT,,8
00011,2024,1,2024-01,sucursal,CORRIENTES,,16
00011,2024,1,2024-01,sucursal,CÓRDOBA,,76
00011,2024,1,2024-01,sucursal,ENTRE RÍOS,,26
00011,2024,1,2024-01,sucursal,FORMOSA,,5
00011,2024,1,2024-01,sucursal,JUJUY,,5
00011,2024,1,2024-01,sucursal,LA PAMPA,,14
00011,2024,1,2024-01,sucursal,LA RIOJA,,12
00011,2024,1,2024-01,sucursal,MENDOZA,,37
00011,2024,1,2024-01,sucursal,MISIONES,,14
00011,2024,1,2024-01,sucursal,NEUQUÉN,,7
00011,2024,1,2024-01,sucursal,RÍO NEGRO,,15
00011,2024,1,2024-01,sucursal,SALTA,,9
00011,2024,1,2024-01,sucursal,SAN JUAN,,6
00011,2024,1,2024-01,sucursal,SAN LUIS,,20
00011,2024,1,2024-01,sucursal,SANTA CRUZ,,12
00011,2024,1,2024-01,sucursal,SANTA FE,,68
00011,2024,1,2024-01,sucursal,SANTIAGO DEL ESTERO,,8
00011,2024,1,2024-01,sucursal,TIERRA DEL FUEGO,,2
00011,2024,1,2024-01,sucursal,TUCUMÁN,,12
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,25 DE MAYO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,ARRECIFES,1
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,AVELLANEDA,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,AYACUCHO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,AZUL,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,BAHIA BLANCA,6
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,BARADERO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,BENITO JUAREZ,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,BERAZATEGUI,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CARLOS CASARES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CARMEN DE ARECO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CAÑUELAS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CHASCOMUS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CHIVILCOY,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,COLON,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CORONEL PRINGLES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,CORONEL SUAREZ,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,DAIREAUX,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,DOLORES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,EXALTACION DE LA CRUZ,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,EZEIZA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,FLORENCIO VARELA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,GENERAL BELGRANO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,GENERAL PUEYRREDON,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,GENERAL SAN MARTIN,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,GENERAL VIAMONTE,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,GENERAL VILLEGAS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,HURLINGHAM,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,JOSE C. PAZ,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,JUNIN,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LA MATANZA,10
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LA PLATA,7
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LANUS,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LAPRIDA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LAS FLORES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LEANDRO N. ALEM,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LOBOS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LOMAS DE ZAMORA,6
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,LUJAN,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,MERLO,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,MORENO,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,MORON,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,NECOCHEA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,OLAVARRIA,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,PATAGONES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,PERGAMINO,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,PILAR,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,QUILMES,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,RAMALLO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,RIVADAVIA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,ROJAS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAAVEDRA,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SALADILLO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SALTO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN ANDRES DE GILES,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN ANTONIO DE ARECO,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN FERNANDO,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN ISIDRO,6
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN MIGUEL,6
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,SAN NICOLAS,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,TANDIL,4
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,TIGRE,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,TRENQUE LAUQUEN,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,TRES ARROYOS,2
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,TRES DE FEBRERO,6
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,VICENTE LOPEZ,8
00011,2024,1,2024-01,terminal_autoservicio,BUENOS AIRES,ZARATE,4
00011,2024,1,2024-01,terminal_autoservicio,CABA,,91
00011,2024,1,2024-01,terminal_autoservicio,CATAMARCA,,10
00011,2024,1,2024-01,terminal_autoservicio,CHACO,,14
00011,2024,1,2024-01,terminal_autoservicio,CHUBUT,,8
00011,2024,1,2024-01,terminal_autoservicio,CORRIENTES,,12
00011,2024,1,2024-01,terminal_autoservicio,CÓRDOBA,,37
00011,2024,1,2024-01,terminal_autoservicio,ENTRE RÍOS,,14
00011,2024,1,2024-01,terminal_autoservicio,FORMOSA,,2
00011,2024,1,2024-01,terminal_autoservicio,JUJUY,,6
00011,2024,1,2024-01,terminal_autoservicio,LA PAMPA,,4
00011,2024,1,2024-01,terminal_autoservicio,LA RIOJA,,6
00011,2024,1,2024-01,terminal_autoservicio,MENDOZA,,41
00011,2024,1,2024-01,terminal_autoservicio,MISIONES,,19
00011,2024,1,2024-01,terminal_autoservicio,NEUQUÉN,,8
00011,2024,1,2024-01,terminal_autoservicio,RÍO NEGRO,,12
00011,2024,1,2024-01,terminal_autoservicio,SALTA,,7
00011,2024,1,2024-01,terminal_autoservicio,SAN JUAN,,2
00011,2024,1,2024-01,terminal_autoservicio,SAN LUIS,,4
00011,2024,1,2024-01,terminal_autoservicio,SANTA CRUZ,,10
00011,2024,1,2024-01,terminal_autoservicio,SANTA FE,,47
00011,2024,1,2024-01,terminal_autoservicio,SANTIAGO DEL ESTERO,,10
00011,2024,1,2024-01,terminal_autoservicio,TIERRA DEL FUEGO,,2
00011,2024,1,2024-01,terminal_autoservicio,TUCUMÁN,,13
00011,2024,2,2024-02,cajero,BUENOS AIRES,25 DE MAYO,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,9 DE JULIO,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,ADOLFO ALSINA,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,ADOLFO GONZALES CHAVES,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,ALMIRANTE BROWN,13
00011,2024,2,2024-02,cajero,BUENOS AIRES,ARRECIFES,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,AVELLANEDA,12
00011,2024,2,2024-02,cajero,BUENOS AIRES,AYACUCHO,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,AZUL,9
00011,2024,2,2024-02,cajero,BUENOS AIRES,BAHIA BLANCA,37
00011,2024,2,2024-02,cajero,BUENOS AIRES,BALCARCE,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,BARADERO,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,BENITO JUAREZ,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,BERAZATEGUI,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,BOLIVAR,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,BRAGADO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,BRANDSEN,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CAMPANA,7
00011,2024,2,2024-02,cajero,BUENOS AIRES,CAPITAN SARMIENTO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,CARLOS CASARES,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CARLOS TEJEDOR,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CARMEN DE ARECO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CASTELLI,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CAÑUELAS,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,CHACABUCO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,CHASCOMUS,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,CHIVILCOY,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,COLON,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,CORONEL DE MARINA L. ROSALES,14
00011,2024,2,2024-02,cajero,BUENOS AIRES,CORONEL DORREGO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,CORONEL PRINGLES,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,CORONEL SUAREZ,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,DAIREAUX,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,DOLORES,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,ENSENADA,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,ESCOBAR,8
00011,2024,2,2024-02,cajero,BUENOS AIRES,ESTEBAN ECHEVERRIA,11
00011,2024,2,2024-02,cajero,BUENOS AIRES,EXALTACION DE LA CRUZ,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,EZEIZA,14
00011,2024,2,2024-02,cajero,BUENOS AIRES,FLORENCIO VARELA,16
00011,2024,2,2024-02,cajero,BUENOS AIRES,FLORENTINO AMEGHINO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL ALVARADO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL ARENALES,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL BELGRANO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL JUAN MADARIAGA,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL LA MADRID,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL PINTO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL PUEYRREDON,57
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL RODRIGUEZ,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL SAN MARTIN,14
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL VIAMONTE,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,GENERAL VILLEGAS,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,GUAMINI,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,HIPOLITO YRIGOYEN,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,HURLINGHAM,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,ITUZAINGO,1
00011,2024,2,2024-02,cajero,BUENOS AIRES,JOSE C. PAZ,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,JUNIN,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,LA COSTA,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,LA MATANZA,34
00011,2024,2,2024-02,cajero,BUENOS AIRES,LA PLATA,37
00011,2024,2,2024-02,cajero,BUENOS AIRES,LANUS,15
00011,2024,2,2024-02,cajero,BUENOS AIRES,LAPRIDA,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,LAS FLORES,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,LEANDRO N. ALEM,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,LINCOLN,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,LOBERIA,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,LOBOS,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,LOMAS DE ZAMORA,19
00011,2024,2,2024-02,cajero,BUENOS AIRES,LUJAN,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,MAIPU,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,MALVINAS ARGENTINAS,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,MAR CHIQUITA,9
00011,2024,2,2024-02,cajero,BUENOS AIRES,MARCOS PAZ,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,MERCEDES,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,MERLO,8
00011,2024,2,2024-02,cajero,BUENOS AIRES,MONTE,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,MORENO,13
00011,2024,2,2024-02,cajero,BUENOS AIRES,MORON,14
00011,2024,2,2024-02,cajero,BUENOS AIRES,NAVARRO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,NECOCHEA,12
00011,2024,2,2024-02,cajero,BUENOS AIRES,OLAVARRIA,12
00011,2024,2,2024-02,cajero,BUENOS AIRES,PATAGONES,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,PEHUAJO,8
00011,2024,2,2024-02,cajero,BUENOS AIRES,PERGAMINO,11
00011,2024,2,2024-02,cajero,BUENOS AIRES,PILAR,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,PINAMAR,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,PUAN,6
00011,2024,2,2024-02,cajero,BUENOS AIRES,PUNTA INDIO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,QUILMES,12
00011,2024,2,2024-02,cajero,BUENOS AIRES,RAMALLO,5
00011,2024,2,2024-02,cajero,BUENOS AIRES,RAUCH,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,RIVADAVIA,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,ROJAS,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,ROQUE PEREZ,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,SAAVEDRA,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,SALADILLO,4
00011,2024,2,2024-02,cajero,BUENOS AIRES,SALLIQUELO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,SALTO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,SAN ANDRES DE GILES,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,SAN ANTONIO DE ARECO,2
00011,2024,2,2024-02,cajero,BUENOS AIRES,SAN CAYETANO,3
00011,2024,2,2024-02,cajero,BUENOS AIRES,SAN FERNANDO,6
