codigo_entidad,mes_str,categoria,tipo_filial,denominacion,direccion,localidad,partido,provincia,latitud,longitud,cantidad_cajeros
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SAN MARTIN 61,DESPEÑADEROS,SANTA MARIA,CóRDOBA,-31.815729,-64.291122,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JUJUY 1306 y BUENOS AIRES,MONTE MAIZ,UNION,CóRDOBA,-33.206547,-62.602341,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. CARLOS MARCELO DE ALVEAR 303 y SARMIENTO,VILLA DE SOTO,CRUZ DEL EJE,CóRDOBA,-30.850842,-65.007797,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 505,RIO TERCERO,TERCERO ARRIBA,CóRDOBA,-32.178074,-64.114449,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CONGRESO DE TUCUMAN  y PRESIDENTE PERON,BALLESTEROS,UNION,CóRDOBA,-31.415810,-64.488976,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. CEBALLOS 401,CINTRA,UNION,CóRDOBA,-32.305233,-62.650932,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PUEYRREDON 169,OLIVA,TERCERO ARRIBA,CóRDOBA,-32.040695,-63.569447,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LAVALLE 2,FREYRE,SAN JUSTO,CóRDOBA,-31.167252,-62.103363,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ESTEBAN LARCO 592,DEVOTO,SAN JUSTO,CóRDOBA,-31.403576,-62.307072,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,GENERAL PAZ 105,GENERAL DEHEZA,JUAREZ CELMAN,CóRDOBA,-32.758137,-63.795116,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,20 DE SEPTIEMBRE 721,GENERAL CABRERA,JUAREZ CELMAN,CóRDOBA,-32.814510,-63.875736,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO  y SAN MARTIN,BENGOLEA,JUAREZ CELMAN,CóRDOBA,-33.025356,-63.670535,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JOSE MARIA SALGUEIRO 350,JAMES CRAIK,TERCERO ARRIBA,CóRDOBA,-32.161362,-63.469196,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SEEBER 140,BRINKMANN,SAN JUSTO,CóRDOBA,-30.868517,-62.030514,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BARTOLOME MITRE 1079,VILLA NUEVA,GENERAL SAN MARTIN,CóRDOBA,-32.436352,-63.248020,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 222,LUQUE,RIO SEGUNDO,CóRDOBA,-31.647682,-63.345600,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 406,SAIRA,MARCOS JUAREZ,CóRDOBA,-32.408045,-62.102666,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. DON BOSCO 402,LOS CONDORES,CALAMUCHITA,CóRDOBA,-32.319199,-64.277237,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LIBERTADOR GENERAL SAN MARTIN  y CARLOS YDE,VICUÑA MACKENNA,RIO CUARTO,CóRDOBA,-33.916050,-64.395355,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. BELGRANO 368,SANTA EUFEMIA,JUAREZ CELMAN,CóRDOBA,-33.180040,-63.284060,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RIVADAVIA 399,MONTE BUEY,MARCOS JUAREZ,CóRDOBA,-32.916061,-62.455677,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 447,ARROYO CABRAL,GENERAL SAN MARTIN,CóRDOBA,-32.490749,-63.400478,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN,MONTE DE LOS GAUCHOS,RIO CUARTO,CóRDOBA,-33.637436,-63.890584,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. URQUIZA 495,SAN FRANCISCO,SAN JUSTO,CóRDOBA,-31.425501,-62.096523,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PEDRO GOYENA 95 y ALMIRANTE BROWN,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.135121,-64.341597,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JULIO A. ROCA 207,VILLA GENERAL BELGRANO,CALAMUCHITA,CóRDOBA,-31.980633,-64.560303,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. RECTA MARTINOLLI 7940,CORDOBA,CAPITAL,CóRDOBA,-31.347317,-64.271385,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. LOS GRANADEROS 2116,CORDOBA,CAPITAL,CóRDOBA,-31.380208,-64.202426,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. LEANDRO N. ALEM 802,CORDOBA,CAPITAL,CóRDOBA,-31.393233,-64.166384,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. COLON 657,CORDOBA,CAPITAL,CóRDOBA,-31.410918,-64.192568,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 1099,CRUZ ALTA,MARCOS JUAREZ,CóRDOBA,-33.008198,-61.810970,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,EVARISTO VALDEZ 598,SAN JOSE DE LA DORMIDA,TULUMBA,CóRDOBA,-30.356213,-63.948177,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,MARTINEZ SUBIRIA S/Nº,SAN CARLOS MINAS,MINAS,CóRDOBA,-31.177289,-65.101824,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CESAR COMOLLI 99,ALEJANDRO ROCA (EST. ALEJANDRO),JUAREZ CELMAN,CóRDOBA,-33.353939,-63.723888,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ESPAÑA 102,HERNANDO,TERCERO ARRIBA,CóRDOBA,-32.426819,-63.734833,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CASEROS 1001,SANTA ROSA DE RIO PRIMERO,RIO PRIMERO,CóRDOBA,-31.150570,-63.409073,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 217,POZO DEL MOLLE,RIO SEGUNDO,CóRDOBA,-32.020893,-62.917114,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 203,SANTA MAGDALENA (EST. JOVITA),GENERAL ROCA,CóRDOBA,-34.518772,-63.943283,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,DANTE ALIGHIERI 4,CORONEL MOLDES,RIO CUARTO,CóRDOBA,-33.623482,-64.598579,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN  y SUIPACHA,HUINCA RENANCO,GENERAL ROCA,CóRDOBA,-34.842091,-64.371346,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 602,CORRAL DE BUSTOS,MARCOS JUAREZ,CóRDOBA,-33.282780,-62.185104,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RAMON INFANTE 506,LEONES,MARCOS JUAREZ,CóRDOBA,-32.661255,-62.299026,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,DR PEDRO CARTA MOLINA 105,ALMAFUERTE,TERCERO ARRIBA,CóRDOBA,-32.198212,-64.253983,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LIBERTAD 599,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CóRDOBA,-32.068428,-64.537315,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. VELEZ SARSFIELD  y GENERAL PAZ,LA CARLOTA,JUAREZ CELMAN,CóRDOBA,-33.418205,-63.296677,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. DE MAYO 357,JUSTINIANO POSSE,UNION,CóRDOBA,-32.883499,-62.679085,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RIVADAVIA 400,SAMPACHO,RIO CUARTO,CóRDOBA,-33.384769,-64.725800,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 930,ARIAS,MARCOS JUAREZ,CóRDOBA,-33.643494,-62.401657,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SAN MARTIN 61,DESPEÑADEROS,SANTA MARIA,CóRDOBA,-31.815729,-64.291122,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SARMIENTO 103,LAS VARILLAS,SAN JUSTO,CóRDOBA,-31.870533,-62.716923,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JUJUY 1306,MONTE MAIZ,UNION,CóRDOBA,-33.206547,-62.602341,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. CARLOS MARCELO DE ALVEAR 303 y SARMIENTO,VILLA DE SOTO,CRUZ DEL EJE,CóRDOBA,-30.850842,-65.007797,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,INTENDENTE  ANTONIO MOSCATI 3,RIO PRIMERO,RIO PRIMERO,CóRDOBA,-31.330692,-63.621536,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,GENERAL PAZ 105,GENERAL DEHEZA,JUAREZ CELMAN,CóRDOBA,-32.758137,-63.795116,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,20 DE SEPTIEMBRE 721,GENERAL CABRERA,JUAREZ CELMAN,CóRDOBA,-32.814510,-63.875736,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 1002,VILLA DEL ROSARIO,RIO SEGUNDO,CóRDOBA,-31.553654,-63.535931,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SEEBER 140,BRINKMANN,SAN JUSTO,CóRDOBA,-30.868517,-62.030514,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BARTOLOME MITRE 1079,VILLA NUEVA,GENERAL SAN MARTIN,CóRDOBA,-32.436352,-63.248020,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 222,LUQUE,RIO SEGUNDO,CóRDOBA,-31.647682,-63.345600,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,9 DE JULIO 850,PILAR,RIO SEGUNDO,CóRDOBA,-31.680492,-63.882141,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LIBERTADOR GENERAL SAN MARTIN  y CARLOS YDE,VICUÑA MACKENNA,RIO CUARTO,CóRDOBA,-33.916050,-64.395355,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. MARCELO T. DE ALVEAR 698,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.106327,-64.337463,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,HIPOLITO YRIGOYEN 595,LAS JUNTURAS,RIO SEGUNDO,CóRDOBA,-31.832705,-63.450851,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. URQUIZA 495,SAN FRANCISCO,SAN JUSTO,CóRDOBA,-31.425501,-62.096523,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PEDRO GOYENA 95,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.135121,-64.341597,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 300,MALAGUEÑO,SANTA MARIA,CóRDOBA,-33.025356,-63.670535,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. LEANDRO N. ALEM 802,CORDOBA,CAPITAL,CóRDOBA,-31.393233,-64.166384,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. COLON 657,CORDOBA,CAPITAL,CóRDOBA,-31.410918,-64.192568,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 899,MARCOS JUAREZ,MARCOS JUAREZ,CóRDOBA,-32.695389,-62.105156,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 199 y 9 DE JULIO,MORTEROS,SAN JUSTO,CóRDOBA,-30.710129,-62.006569,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,EVARISTO VALDEZ 598,SAN JOSE DE LA DORMIDA,TULUMBA,CóRDOBA,-30.356213,-63.948177,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ING LEOPOLDO CAROL 943,SEBASTIAN ELCANO,RIO SECO,CóRDOBA,-30.161258,-63.593279,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CESAR COMOLLI 99,ALEJANDRO ROCA (EST. ALEJANDRO),JUAREZ CELMAN,CóRDOBA,-33.353939,-63.723888,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ESPAÑA 102,HERNANDO,TERCERO ARRIBA,CóRDOBA,-32.426819,-63.734833,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CASEROS 1001,SANTA ROSA DE RIO PRIMERO,RIO PRIMERO,CóRDOBA,-31.150570,-63.409073,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 217,POZO DEL MOLLE,RIO SEGUNDO,CóRDOBA,-32.020893,-62.917114,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 267,VILLA DEL TOTORAL,TOTORAL,CóRDOBA,-30.703264,-64.069115,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,DANTE ALIGHIERI 4,CORONEL MOLDES,RIO CUARTO,CóRDOBA,-33.623482,-64.598579,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN  y SUIPACHA,HUINCA RENANCO,GENERAL ROCA,CóRDOBA,-34.842091,-64.371346,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 756,ONCATIVO,RIO SEGUNDO,CóRDOBA,-31.913246,-63.680794,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 602,CORRAL DE BUSTOS,MARCOS JUAREZ,CóRDOBA,-33.282780,-62.185104,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RAMON INFANTE 506,LEONES,MARCOS JUAREZ,CóRDOBA,-32.661255,-62.299026,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,DR PEDRO CARTA MOLINA 105,ALMAFUERTE,TERCERO ARRIBA,CóRDOBA,-32.198212,-64.253983,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,GARCIA PUBILL 342,LAS VERTIENTES,RIO CUARTO,CóRDOBA,-33.283095,-64.578130,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,9 DE JULIO 497,VILLA CONCEPCION DEL TIO,SAN JUSTO,CóRDOBA,-31.381945,-62.830025,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,CORDOBA 930,ARIAS,MARCOS JUAREZ,CóRDOBA,-33.643494,-62.401657,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JUJUY 1306,MONTE MAIZ,UNION,CóRDOBA,-33.206547,-62.602341,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PUEYRREDON 169,OLIVA,TERCERO ARRIBA,CóRDOBA,-32.040695,-63.569447,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,INTENDENTE  ANTONIO MOSCATI 3,RIO PRIMERO,RIO PRIMERO,CóRDOBA,-31.330692,-63.621536,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,GENERAL PAZ 105,GENERAL DEHEZA,JUAREZ CELMAN,CóRDOBA,-32.758137,-63.795116,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,20 DE SEPTIEMBRE 721,GENERAL CABRERA,JUAREZ CELMAN,CóRDOBA,-32.814510,-63.875736,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,JULIO A. ROCA 450,LA PARA,RIO PRIMERO,CóRDOBA,-30.893738,-63.000755,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 1002,VILLA DEL ROSARIO,RIO SEGUNDO,CóRDOBA,-31.553654,-63.535931,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SEEBER 140,BRINKMANN,SAN JUSTO,CóRDOBA,-30.868517,-62.030514,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BARTOLOME MITRE 1079,VILLA NUEVA,GENERAL SAN MARTIN,CóRDOBA,-32.436352,-63.248020,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 222,LUQUE,RIO SEGUNDO,CóRDOBA,-31.647682,-63.345600,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,9 DE JULIO 850,PILAR,RIO SEGUNDO,CóRDOBA,-31.680492,-63.882141,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. MARCELO T. DE ALVEAR 698,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.106327,-64.337463,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. ALVEAR 681,VILLA MARIA,GENERAL SAN MARTIN,CóRDOBA,-32.412460,-63.235443,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 440,ADELIA MARIA,RIO CUARTO,CóRDOBA,-33.619766,-64.031754,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. URQUIZA 495,SAN FRANCISCO,SAN JUSTO,CóRDOBA,-31.425501,-62.096523,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PEDRO GOYENA 95,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.135121,-64.341597,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 300,MALAGUEÑO,SANTA MARIA,CóRDOBA,-33.025356,-63.670535,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. VELEZ SARSFIELD 3201,CORDOBA,CAPITAL,CóRDOBA,-31.445152,-64.198316,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. COLON 657,CORDOBA,CAPITAL,CóRDOBA,-31.410918,-64.192568,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 899,MARCOS JUAREZ,MARCOS JUAREZ,CóRDOBA,-32.695389,-62.105156,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 199 y 9 DE JULIO,MORTEROS,SAN JUSTO,CóRDOBA,-30.710129,-62.006569,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 91,SALSACATE,POCHO,CóRDOBA,-31.317945,-65.088379,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SARMIENTO  y 9 DE JULIO,VILLA DE MARIA,RIO SECO,CóRDOBA,-32.417202,-63.236549,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RAFAEL LOZADA 23 y BELGRANO,ALTA GRACIA,SANTA MARIA,CóRDOBA,-31.657791,-64.432785,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 267,VILLA DEL TOTORAL,TOTORAL,CóRDOBA,-30.703264,-64.069115,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN  y SUIPACHA,HUINCA RENANCO,GENERAL ROCA,CóRDOBA,-34.842091,-64.371346,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 1580,MINA CLAVERO,SAN ALBERTO,CóRDOBA,-31.726433,-65.004234,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LIBERTAD 599,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CóRDOBA,-32.068428,-64.537315,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SANTA FE 97,LA FRANCIA,SAN JUSTO,CóRDOBA,-31.405645,-62.633251,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,IGNACIO ELORZA 508,ETRURIA,GENERAL SAN MARTIN,CóRDOBA,-32.939117,-63.246231,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SARMIENTO 103,LAS VARILLAS,SAN JUSTO,CóRDOBA,-31.870533,-62.716923,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. CARLOS MARCELO DE ALVEAR 303 y SARMIENTO,VILLA DE SOTO,CRUZ DEL EJE,CóRDOBA,-30.850842,-65.007797,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,MENDOZA 590,PAMPAYASTA SUR,TERCERO ARRIBA,CóRDOBA,-32.249122,-63.649421,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,INTENDENTE  ANTONIO MOSCATI 3,RIO PRIMERO,RIO PRIMERO,CóRDOBA,-31.330692,-63.621536,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SALTA 311,OBISPO TREJO,RIO PRIMERO,CóRDOBA,-30.781645,-63.412098,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ITALIA 51,COLONIA CAROYA,COLON,CóRDOBA,-30.988527,-64.097626,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 1002,VILLA DEL ROSARIO,RIO SEGUNDO,CóRDOBA,-31.553654,-63.535931,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BARTOLOME MITRE 1079,VILLA NUEVA,GENERAL SAN MARTIN,CóRDOBA,-32.436352,-63.248020,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 222,LUQUE,RIO SEGUNDO,CóRDOBA,-31.647682,-63.345600,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,9 DE JULIO 850,PILAR,RIO SEGUNDO,CóRDOBA,-31.680492,-63.882141,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,HIPOLITO YRIGOYEN 76,EMBALSE,CALAMUCHITA,CóRDOBA,-32.206718,-64.402657,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. ALVEAR 681,VILLA MARIA,GENERAL SAN MARTIN,CóRDOBA,-32.412460,-63.235443,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 440,ADELIA MARIA,RIO CUARTO,CóRDOBA,-33.619766,-64.031754,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SARMIENTO 870,RIO SEGUNDO,RIO SEGUNDO,CóRDOBA,-31.649775,-63.912472,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. RECTA MARTINOLLI 7940,CORDOBA,CAPITAL,CóRDOBA,-31.347317,-64.271385,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. LOS GRANADEROS 2116,CORDOBA,CAPITAL,CóRDOBA,-31.380208,-64.202426,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV.O HIGGINS 3551,CORDOBA,CAPITAL,CóRDOBA,-31.454879,-64.168353,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SABATTINI  y BV. CANGALLO,CORDOBA,CAPITAL,CóRDOBA,-31.449044,-64.119280,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. COLON 657,CORDOBA,CAPITAL,CóRDOBA,-31.410918,-64.192568,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 899,MARCOS JUAREZ,MARCOS JUAREZ,CóRDOBA,-32.695389,-62.105156,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 199 y 9 DE JULIO,MORTEROS,SAN JUSTO,CóRDOBA,-30.710129,-62.006569,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,MARTINEZ SUBIRIA S/N,SAN CARLOS MINAS,MINAS,CóRDOBA,-31.177289,-65.101824,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SARMIENTO  y 9 DE JULIO,VILLA DE MARIA,RIO SECO,CóRDOBA,-32.417202,-63.236549,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RAFAEL LOZADA 23 y BELGRANO,ALTA GRACIA,SANTA MARIA,CóRDOBA,-31.657791,-64.432785,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO  y SAENZ PEÑA,DEAN FUNES,ISCHILIN,CóRDOBA,-30.425438,-64.353256,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ALVEAR  y ESPAÑA,CRUZ DEL EJE,CRUZ DEL EJE,CóRDOBA,-30.720293,-64.806488,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,25 DE MAYO 267,VILLA DEL TOTORAL,TOTORAL,CóRDOBA,-30.703264,-64.069115,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,AV. SAN MARTIN 1580,MINA CLAVERO,SAN ALBERTO,CóRDOBA,-31.726433,-65.004234,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LIBERTAD 599,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CóRDOBA,-32.068428,-64.537315,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,RIVADAVIA  y HIPOLITO YRIGOYEN,CAPILLA DEL MONTE,PUNILLA,CóRDOBA,-30.857603,-64.525620,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,LAS HERAS 72,LABOULAYE,PRESIDENTE ROQUE SAENZ PEÑA,CóRDOBA,-34.125179,-63.393883,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SANTA FE 97,LA FRANCIA,SAN JUSTO,CóRDOBA,-31.405645,-62.633251,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SAN MARTIN 511,LA CALERA,COLON,CóRDOBA,-31.344913,-64.337624,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BELGRANO 603,PASCO,GENERAL SAN MARTIN,CóRDOBA,-32.746713,-63.342587,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. SARMIENTO 103,LAS VARILLAS,SAN JUSTO,CóRDOBA,-31.870533,-62.716923,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,BV. CARLOS MARCELO DE ALVEAR 303,VILLA DE SOTO,CRUZ DEL EJE,CóRDOBA,-30.850842,-65.007797,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,ALSINA 528,RIO TERCERO,TERCERO ARRIBA,CóRDOBA,-32.172997,-64.117091,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,PUEYRREDON 169,OLIVA,TERCERO ARRIBA,CóRDOBA,-32.040695,-63.569447,0
00020,2026-02,cajero,Cajeros automáticos dentro de la casas operativas,,SALTA 311,OBISPO TREJO,RIO PRIMERO,CóRDOBA,-30.781645,-63.412098,0
